DATASET_GRADIENT

SEPARATOR TAB
DATASET_LABEL	PC1
COLOR	#ff0000


#COLOR_MIN	#0000ff
#COLOR_MAX	#ff0000

DATA
Pristolepis_fasciata	-0.3485269831504408
Malacochersus_tornieri	2.0429602936273263
Chelonoidis_niger	4.825810342582513
Python_molurus	3.701980842596754
Scorpaena_elongata	0.7298127002943555
Scomberomorus_munroi	0.047358523272426
Nannoperca_vittata	-1.416276887339171
Menticirrhus_americanus	-0.8114545423948375
Macquaria_novemaculeata	0.5858024876210471
Leiognathus_brevirostris	-1.3007465385601298
Coilia_ramcarati	-1.1669980359676346
Emydoidea_blandingii	2.4087850399257977
Hypophthalmus_edentatus	0.2070011749742273
Brachymystax_lenok	1.2894962083725914
Calotriton_asper	0.2696641014746435
Labeo_coubie	0.0043330979063212
Crenichthys_baileyi	-1.4805176285276502
Hyperoglyphe_antarctica	1.619279082887547
Glyptemys_insculpta	2.274706010555004
Larus_argentatus	2.624100914596849
Gobionellus_microdon	-1.071985111965758
Diplectrum_pacificum	-0.7016494854064605
Elseya_dentata	2.647895642961858
Rhinobatos_productus	2.8953839041364406
Crystallogobius_linearis	-2.7842054461112493
Zosterisessor_ophiocephalus	-0.9097603975062598
Holcosus_quadrilineatus	-0.10938342108926
Lepidotrigla_argus	-1.1477445814908478
Chromis_ternatensis	-1.357807565242901
Umbra_krameri	-0.6754406654957177
Sillago_aeolus	-1.2663936207992783
Hyperoplus_lanceolatus	-0.3695050431019286
Synodontis_schall	-0.4291891377626601
Rhodeus_sericeus	-0.9557067231511204
Ornithorhynchus_anatinus	1.8356279193339853
Cyprinodon_macularius	-1.788171364848541
Ratabulus_diversidens	-0.3792971171925851
Sceloporus_magister	0.5239113115626867
Aphanopus_intermedius	0.6935228051547984
Sardinella_tawilis	-1.579928965458903
Atherinella_brasiliensis	-0.5892850452455447
Bolitoglossa_mexicana	0.8446631567301405
Rogadius_asper	-1.048519299411533
Morone_chrysops	-0.7200537301205059
Rhombosolea_leporina	-0.6019000529590292
Alestes_dentex	-0.4408945795892484
Citharinus_citharus	-0.3130420006900488
Emmelichthys_nitidus	0.4385250632677333
Simalia_amethistina	3.375279551685617
Crocodylus_porosus	4.327042230074702
Esox_masquinongy	1.5959624897054403
Crotalus_lepidus	2.440851258299723
Hynobius_tokyoensis	-0.0426357375333982
Bitis_gabonica	3.2846543702592514
Menticirrhus_saxatilis	-0.8929637371682311
Pomacentrus_moluccensis	-0.9629738069702316
Epinephelus_labriformis	0.4468519977388868
Hypsypops_rubicundus	0.2869294953311711
Sillago_vittata	-0.8557164368499874
Synodontis_zambezensis	-0.0934950762706584
Latridopsis_ciliaris	0.8254674946105525
Atheresthes_evermanni	1.178207531043126
Apeltes_quadracus	-1.7938573793364905
Heterostichus_rostratus	0.1718142753640083
Aethaloperca_rogaa	0.2881679926191107
Acanthochromis_polyacanthus	-0.1141559613212447
Crotalus_horridus	3.0014283383957325
Salmo_marmoratus	1.591907327730936
Ptychocheilus_oregonensis	0.7109479260452585
Chionodraco_rastrospinosus	1.2236973456192528
Lutjanus_alexandrei	-0.1873054106740135
Lepidochelys_kempii	2.917160118020288
Eleutherodactylus_coqui	-0.6009273172447198
Engraulis_anchoita	-1.0396744511490827
Stegastes_beebei	-0.4912873968499294
Tachyglossus_aculeatus	2.1903406524219338
Moenkhausia_pittieri	-1.698909224185656
Anchoa_hepsetus	-1.5761917875666702
Congresox_talabonoides	1.7339203665251597
Trachurus_murphyi	0.4177124845180789
Semaprochilodus_taeniurus	-0.8453710911945715
Centroscymnus_plunketi	4.512919897622896
Bitis_arietans	2.7060075333520097
Gallotia_caesaris	0.0356651635965502
Centropyge_loriculus	-0.6186527323650248
Vipera_aspis	2.31000226740048
Desmognathus_brimleyorum	-0.2062987255117414
Correlophus_ciliatus	1.161320317141946
Acanthogobius_flavimanus	-0.3580189889777198
Pelecanus_onocrotalus	3.329490246147172
Ammodytes_tobianus	-0.8610238621886058
Orectolobus_ornatus	3.936356273882313
Coregonus_muksun	1.671104727545103
Pellona_harroweri	-1.1585167009987052
Hemiramphus_convexus	-1.97363305460867
Potamalosa_richmondia	-0.4898036506194728
Parma_microlepis	0.1243427097889354
Epinephelus_itajara	1.0943915908604331
Menticirrhus_undulatus	-0.2459205492130545
Gopherus_agassizii	2.754556577773398
Acarichthys_heckelii	-0.9386683752211584
Diomedea_exulans	3.8306495027698695
Dyscophus_antongilii	-1.0026745638329415
Kurixalus_idiootocus	-1.0722089599156357
Heterodon_nasicus	2.356875361149593
Cynoscion_leiarchus	-0.0281994150068751
Psectrogaster_rutiloides	-0.4248073219949624
Pristolepis_grootii	-0.7052156914680564
Pseudocyttus_maculatus	1.8706593431927745
Pellonula_leonensis	-1.4932883782978883
Stegastes_fuscus	-0.9045465516612372
Ascaphus_truei	-0.1032984858612336
Lepomis_gulosus	-0.8874513772380672
Girardinus_metallicus	-1.667565298030892
Crocodylus_johnsoni	3.575576284584865
Acanthopagrus_australis	-0.0411430312944679
Diplectrum_formosum	-0.076986983414214
Engraulicypris_sardella	-1.3133102187987091
Pomadasys_argyreus	-0.7171142719957151
Sardinella_fimbriata	-1.1758547343203485
Morone_mississippiensis	-0.4868153811270831
Mormyrus_longirostris	0.5203739016295398
Heteronotia_binoei	0.2100913323497256
Triakis_semifasciata	3.5926554039407232
Iberolacerta_horvathi	-0.0084601067771342
Paralabrax_auroguttatus	0.555127012928049
Pterocles_alchata	1.780824169355972
Cynoglossus_canariensis	-0.803448210654599
Cephalopholis_microprion	0.016131612837832
Ciconia_ciconia	2.897135946685748
Parailia_pellucida	-1.300812658165411
Dascyllus_albisella	-1.0300831622900075
Fundulopanchax_gardneri	-2.765539624902522
Hynobius_yangi	-0.6307930521428163
Oncorhynchus_clarkii_stomias	0.7267691697091765
Chelus_fimbriata	2.9725093611836497
Pyxicephalus_adspersus	0.3461624490220781
Ranodon_sibiricus	0.4149146514193291
Salvator_merianae	2.5334735871579936
Atherina_presbyter	-0.5233199658446614
Oncorhynchus_gilae	0.2763063499099876
Siganus_lineatus	-0.9579688103956066
Rana_italica	-0.3401319685721817
Verasper_moseri	0.5704346222299201
Esox_niger	0.5393225601166178
Melanosuchus_niger	4.080962192979343
Sargocentron_microstoma	-0.7060679901830845
Scaphirhynchus_albus	2.3459057847471625
Sclerophrys_pentoni	-1.1282129727048686
Hynobius_kimurae	0.0809724909451037
Cetengraulis_mysticetus	-1.5493256115157394
Rhea_americana	3.0881826468533102
Triakis_scyllium	3.516461784495982
Percichthys_trucha	0.1579702497751554
Chologaster_cornuta	-1.2295634678884029
Noturus_phaeus	-0.622008857929805
Gymnarchus_niloticus	1.183880671015249
Cynoglossus_zanzibarensis	0.3829674634663235
Hemitriakis_japanica	3.088468257348034
Strangomera_bentincki	-0.7943750013849978
Cyprinodon_nevadensis	-2.2419257599696727
Apodora_papuana	3.829608291514747
Caranx_lugubris	0.287547285282597
Pelophylax_epeiroticus	-0.4600783120628048
Forpus_passerinus	0.7719934975435195
Eulamprus_quoyii	0.8325022996308387
Dionda_diaboli	-1.8057057675045365
Alligator_sinensis	3.579644285478091
Osmerus_dentex	-0.1703921778622438
Toxostoma_curvirostre	0.3714602669402477
Ardeotis_kori	2.8999649492908737
Rhacophorus_moltrechti	-0.4901554071917502
Sceloporus_occidentalis	0.2505942169940328
Pelobates_varaldii	-0.7426649411723627
Ensatina_eschscholtzii	0.236063310649507
Phaeognathus_hubrichti	0.7129764892323311
Achoerodus_gouldii	1.2162840054425448
Claudius_angustatus	1.5202211826232046
Roncador_stearnsii	0.0217609165379305
Acipenser_medirostris	2.5160126430016945
Gopherus_morafkai	2.984946612099232
Sillago_burrus	-0.8562023999945436
Crocodylus_rhombifer	3.8111957273192543
Bufotes_latastii	-1.3118637032410605
Osphronemus_goramy	0.3327865170613152
Lepidogobius_lepidus	-1.3299061963922396
Monochirus_hispidus	-0.5196950398610491
Epinephelus_howlandi	-0.0602070555817906
Mannophryne_trinitatis	-1.191448419699569
Cuora_flavomarginata	1.809858865944096
Maccullochella_ikei	1.2553276760548795
Girardinus_denticulatus	-1.4311371780643118
Loricariichthys_anus	0.0285931958575881
Eublepharis_macularius	1.39642189854808
Scorpaena_guttata	0.5626082688696513
Lacerta_schreiberi	0.6607828915543205
Crocodylus_siamensis	4.024922339804171
Anolis_gundlachi	-0.8839478627717341
Rhynochetos_jubatus	2.490043313936262
Podilymbus_podiceps	1.538064916892606
Batagur_affinis	3.282337258420638
Gopherus_polyphemus	3.5421955665696885
Epinephelus_drummondhayi	0.9684098422052972
Stigmatogobius_pleurostigma	-2.29239987386704
Bagrus_bajad	0.5586329647584161
Neurergus_crocatus	-0.4084736395763933
Testudo_hermanni	2.2853343152453687
Etheostoma_zonistium	-2.204034962394144
Graptemys_pseudogeographica	2.190614084117044
Verasper_variegatus	0.2741540474262512
Ilisha_africana	-0.4863822736889372
Trachycephalus_resinifictrix	-0.4969981810920658
Lates_mariae	0.2404854434987245
Varanus_bengalensis	2.8699701078050643
Echinotriton_andersoni	-0.453794667318037
Podargus_strigoides	2.17574138249645
Eurycea_longicauda	-0.2190029480251767
Prionotus_albirostris	-0.6047461799128343
Bellator_gymnostethus	-0.9534767152267408
Chiromantis_rufescens	-1.1999661668724295
Hydrocynus_forskahlii	-0.0196049142401737
Lutjanus_adetii	0.2362230605101815
Trachurus_indicus	-0.1041921577225782
Salamandrina_perspicillata	-0.8983849679557626
Salmo_lourosensis	0.5437680765148416
Glaniopsis_hanitschi	-1.0715202840782396
Fundulus_luciae	-2.219140045059327
Pelophylax_caralitanus	-0.4403305371839426
Sardinella_brasiliensis	-1.0415809266197016
Dicologlossa_cuneata	-1.3974304630176972
Eunectes_murinus	4.594896069704028
Indonotothenia_cyanobrancha	0.813346445108693
Hoplobatrachus_tigerinus	0.0066810468555962
Cynops_pyrrhogaster	-0.4308614087508577
Gobius_ophiocephalus	-0.8970404363637587
Etheostoma_trisella	-2.1058107865178024
Aethotaxis_mitopteryx	1.2606716904327104
Engraulis_capensis	-1.435439409740978
Morelia_spilota	3.258223925095716
Phyllopteryx_taeniolatus	0.365063126384706
Hyperolius_viridiflavus	-1.09127696792792
Thamnophis_butleri	1.694539059354182
Crocodylus_mindorensis	4.024430555114825
Cichla_orinocensis	0.2173165989673303
Stegastes_arcifrons	-0.5953703673527629
Anolis_opalinus	-0.4185482821765743
Stigmochelys_pardalis	3.9852395384903168
Sillago_schomburgkii	-0.4268491095944089
Dermatemys_mawii	2.756018862667302
Thymallus_baicalensis	0.1649031818480246
Caranx_senegallus	0.276347853910334
Typhlichthys_subterraneus	-0.8051995586063514
Graptemys_oculifera	1.912213146620542
Forbesichthys_agassizii	-0.7354291160125577
Amphiuma_means	2.3498512686345028
Liparis_inquilinus	-1.3596582122400265
Basiliscus_basiliscus	0.8921151270084057
Hyphessobrycon_pulchripinnis	-2.156045698958011
Marcusenius_pongolensis	-0.3898598363598404
Notothenia_neglecta	0.8915677070080221
Gymnocharacinus_bergii	-1.3773473301128778
Rana_muscosa	-0.3142913534882858
Gyrinophilus_palleucus	-0.1694490273462058
Scaphirhynchus_suttkusi	0.8313306943653955
Lates_angustifrons	1.3749998360905455
Eunectes_notaeus	3.790880123317191
Crotalus_oreganus	2.20854771481578
Chioglossa_lusitanica	-0.2577534673562562
Odontostilbe_paraguayensis	-2.553608779246539
Encrasicholina_purpurea	-2.919004140292429
Mytilus_edulis	-2.6023001548563127
Eisenia_andrei	-0.7858786465269288
Lumbricus_rubellus	-0.4180662691285004
Astacus_astacus	0.5838067693549103
Gammarus_roeselii	-1.7687470405579673
Gammarus_fossarum	-1.353908778706967
Stagnicola_palustris	-3.51721993088012
Eisenia_fetida	-0.975300607675852
Asellus_aquaticus	-3.092051069524261
Macrobrachium_rosenbergii	-1.4205481889958913
Pagurus_bernhardus	-0.7102219999100153
Mytilopsis_sallei	-4.738784558448027
Helix_pomatia	-0.0783214386691935
Birgus_latro	0.3707670330764787
Palaemon_elegans	-2.68229351620222
Porcellio_scaber	-0.6031885420054878
Mimachlamys_varia	-2.773366777787312
Amphiura_filiformis	-3.323471231545067
Teredo_navalis	-2.0536902016248213
Paralithodes_camtschaticus	1.188310880299511
Phorcus_lineatus	-2.634405122420916
Chionoecetes_opilio	0.3373513924605428
Gammarus_pulex	-1.5182585695673976
Dendrobaena_octaedra	-1.1839166949880164
Pacifastacus_leniusculus	0.6375140270793643
Nautilus_pompilius	1.7656749700464154
Hyperoche_medusarum	-2.5937188391372383
Chamelea_gallina	-2.133877363085751
Bimastos_rubidus	-1.1577211487743002
Biomphalaria_glabrata	-2.973575003445358
Clypeaster_subdepressus	-0.7113446167552154
Urosalpinx_cinerea	-1.6791350309615511
Macrocheira_kaempferi	0.9819963643601962
Donax_trunculus	-2.544785218494846
Fenneropenaeus_chinensis	-2.1998312066448684
Procambarus_virginalis	-0.8158198247614231
Cancer_pagurus	1.2381316202381596
Cuthona_nana	-4.181233723179935
Aplysia_californica	-1.019710821084116
Tridacna_gigas	-0.0761327639664621
Planorbis_planorbis	-3.696442657613879
Callista_chione	-1.714404226082591
Holothuria_scabra	-0.7942790729039988
Dosinia_exoleta	-2.3851656234836702
Stichopus_vastus	-1.5453207822046262
Actinonaias_ligamentina	-0.5688327168458269
Aequipecten_opercularis	-2.418778440098815
Panopea_abbreviata	-0.4604634240643726
Lithobates_clamitans	-0.8362528292909518
Milnesium_tardigradum	-5.564119629639962
Glyptocephalus_kitaharae	-0.5762805180673287
Ariomma_indica	-0.7199311278008342
Aglaoctenus_lagotis	-3.0295103257761675
Smeringurus_mesaensis	-0.1717411186417553
Coilia_brachygnathus	-0.9302547421427816
Ramazzottius_oberhaeuseri	-6.229809861218058
Lindbergichthys_nudifrons	0.1704225328638455
Curimata_knerii	-0.4042038108598336
Schmidtea_polychroa	-2.4212605156983624
Phoronis_psammophila	-3.812994401798416
Zhangixalus_omeimontis	-0.7461648309864107
Chioninia_coctei	2.172422436263516
Anaxyrus_californicus	-0.8532058567495423
Symsagittifera_roscoffensis	-4.332599411564854
Hypsibius_convergens	-6.7269663742955625
Caenorhabditis_elegans	-5.467294960349149
Aspidiophorus_polystictos	-9.364726736812385
Nimbaphrynoides_occidentalis	-0.4485786336500985
Pagothenia_borchgrevinki	1.0367472991332896
Leptosomus_discolor	1.6394087159966817
Lithobates_chiricahuensis	-0.1316614293470233
Amblyopsis_spelaea	-0.052250800310812
Cleisthenes_pinetorum	0.3798067134710495
Tauraco_erythrolophus	1.9229905868562216
Speleomantes_ambrosii	0.9178142041429384
Thamnophis_saurita	2.5773152987805608
Natrix_maura	2.009455611541881
Speleomantes_imperialis	0.7665140315988408
